Name,Price,Description,ImageUrl,Brand Name,Gender
IVANA  CASTLE BEJAR ,"18,500","Fragrance Notes:
• Top: Peach 🍑, Blackcurrant 🍇
• Heart: Rose 🌹, Jasmine 🌼
• Base: Musk 🐚, Vanilla 🍦, Patchouli 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FIVANA_.jpg?alt=media&token=2d47d7e1-b877-42f7-8171-c9a68f0db4a4,Ivana,Unisex
JADORE ,,"Fragrance Notes:
• Top: Pear 🍐, Melon 🍈, Bergamot 🍋
• Heart: Jasmine 🌼, Lily-of-the-Valley 🌸, Rose 🌹, Tuberose 🌸
• Base: Musk 🐚, Vanilla 🍦, Cedar 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FJADORE_.jpg?alt=media&token=784f4fe5-2550-4808-ad87-8527fda79c5d,Christain Dior,Male
JADORE BLACK ,,"Fragrance Notes:
• Top: Heliotrope 🌸, Star Anise 🌿, Pink Pepper 🌶️
• Heart: Vanilla Orchid 🌺, Black Ebony wood 🪵
• Base: Indonesian Patchouli 🌿, Saffron 🧂

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FJADORE%20BLACK_.jpg?alt=media&token=084beed1-f776-4fa2-b728-446a1b89bfb6,Christain Dior,Female
JASOOR LATTAFA ,"47,000","Fragrance Notes:
• Top: Orange 🍊, Pepper 🌶️, Cardamom 🌰
• Heart: Violet 🌸, Lavender 💜, Leather 🧥
• Base: Vanilla 🍦, Tonka Bean 🌰, Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FJASOOR%20LATTAFA_.png?alt=media&token=ee47594c-fab7-4b73-82c9-be3ff7fa4eff,Lattafa,Unisex
JUICY MELANGE ,"32,000","Fragrance Notes:
• Top: Strawberry 🍓, Blackcurrant 🍇, Peach 🍑, Plum 🍑, Basil 🌿, Coconut 🥥, Apple 🍏, Nutmeg 🌰 
• Heart: Jasmine 🌸, Rose 🌹, Lily-of-the-Valley 🌼, Iris 🌸, Orchid 🌸
• Base: Moss 🌲, Cedarwood 🪵, Sandalwood 🪵, Ambergris 🐚, Musk 🐚, Vanilla 🍦, Tonka Bean 🌰",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FJUICY%20MELANGE_.jpg?alt=media&token=19882923-6143-45ab-93f2-1e195faa4d1b,Paris Corner,Unisex
JUST OUD & WOOD ,"26,000","Fragrance Notes:
• Top: Cardamom 🌰, Wood 🌲
• Heart: Patchouli 🌿, Sandalwood 🌲
• Base: Amber 🧡, Musky 🕊️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FJUST%20OUD%20%26%20WOOD_.jpg?alt=media&token=e4578150-d4dc-49be-896b-a439af7538da,Lattafa,Unisex
KALY EDEN JUICY APPLE ,"12,000","Fragrance Notes:
• Top: Red Apple 🍏, Blackcurrant 🍇, Lychee 🥭, Pink Grapefruit 🍊
• Heart: Wild Berries 🍇, Raspberry Bloom 🌸, Jasmine 🌼, Rose Centifolia 🌹
• Base: Vanilla Flower 🍦, Moss 🍃, Musk 🕊️, Amber Crystals 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKALY%20EDEN%20JUICY%20APPLE_.jpg?alt=media&token=014bfe06-afc9-401d-aaec-3faa53f916d6,Kaly,Unisex
KALY GLORY DAYS ,"12,000","Fragrance Notes:
• Top: Citrus 🍋, Green Apple 🍏, Pink Pepper 🌶️
• Heart: Lavender 💜, Praline 🍬, Cacao 🍫, Jasmine 🌸
• Base: Vanilla 🍦, Amber 🧡, Musk 🕊️, Cedarwood 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKALY%20GLORY%20DAYS_.jpg?alt=media&token=148fc071-76bc-4fa8-9966-964387e4e75b,Kaly,Female
KALY LIBRE INTENSE ,"12,000","Fragrance Notes:
• Top: Bergamot 🍋, Mandarin 🍊
• Heart: Jasmine 🌸, Lavender 💜, Sweet White Florals
• Base: Tonka Bean 🌰, Vetiver 🌾, Patchouli 🌿, Ambroxan 🧡, Cedarwood 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKALY%20LIBRE%20INTENSE_.jpg?alt=media&token=506332be-e32e-4801-938a-00884ad7a4ae,Kaly,Female
KALY LOVEFEST BURNING CHERRY ,"12,000","Fragrance Notes:
• Top: Rich Cherry 🍒, Raspberry 🍇
• Heart: Praline 🍬, Palo Santo 🌳, Guaiac Wood 🌲
• Base: Patchouli 🌿, Smoky Woods 🌲, Musk 🕊️ ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKALY%20LOVEFEST%20BURNING%20CHERRY_.jpg?alt=media&token=ea0fa508-b927-41c2-a6c9-cec298cb27e0,Kaly,Male
KALY SILENT WAYS ,"12,000","Fragrance Notes:
• Top/Heart/Base: A harmonious blend of sweet vanilla 🍦, florals 🌸, and woody accords 🌲—soft, floral-woody, elegant ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKALY%20SILENT%20WAYS_.jpg?alt=media&token=d0b474aa-85cb-4880-b495-6ab226ab5144,Kaly,Unisex
KALY VANILLA ,"12,000","Fragrance Notes:
• Top: Vanilla Orchid 🌸, Creamy Jasmine
• Heart: Vanilla infusion, Tonka Absolute
• Base: Amber Woods 🧡, Musk 🕊️, Brown Sugar 🍬",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKALY%20VANILLA_.jpg?alt=media&token=907053cc-59cd-477b-b98f-11be5d56a7d2,Kaly,Female
KALY VARDY ,"12,000","Fragrance Notes:
• Top: Tangerine 🍊, Almond 🌰
• Heart: Orchid 🌸, Coconut 🥥, Heliotrope 🌿
• Base: Cedarwood 🌲, Creamy woods",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKALY%20VARDY_.jpg?alt=media&token=c44d1635-a965-439c-b7a4-34939367fcdb,Kaly,Unisex
KASHAN ,,"Fragrance Notes:
• Top: Saffron 🧂, Rose 🌹
• Heart: Amber 🧡, Oud 🪵
• Base: Musk 🐚, Vanilla 🍦

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKASHAN_.png?alt=media&token=5a7058ce-1ed0-4dfd-9b15-aa591377b518,Lattafa,Unisex
KAYAAN GOLD ,"32,000","Fragrance Notes:
• Top: Pear 🍐, Mandarin Orange 🍊, Bergamot 🍋
• Heart: Caramel 🍬, Orange Blossom 🌼, Tuberose 🌼, Jasmine 🌸
• Base: Cashmeran 🌲, Amber 🧡, Labdanum 🌿, Patchouli 🌿, Vanilla 🍦, Musk 🕊️, Leather 🧥, Oud 🪵, Moss 🍃",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKAYAAN%20GOLD_.jpg?alt=media&token=df3af6c2-f7c3-4b18-9f36-789e774ba769,Al Wataniah,Male
KAYALI YUM PISTACHIO GELATO 33,"12,000","Fragrance Notes:
• Top: Pistachio Gelato 🥧, Hazelnut 🌰, Italian Bergamot 🍋, Sweet Rum 🥃, Cardamom 🌰
• Heart: White Peony 🌼, Lily-of-the-Valley 🌿, Jasmine 🌸, Geranium 🌿, Pear 🍐, Raspberry 🍇, White Peach 🍑
• Base: Whipped Cream 🍦, Marshmallow 🍥, Cotton Candy 🍭, Cocoa 🍫, Sandalwood 🌲, Cedar 🌲, Tonka Bean 🌰 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKAYALI%20YUM%20PISTACHIO%20GELATO%2033.jpg?alt=media&token=2f0176ac-1db5-4dd1-9eae-fa7c2e7d4c73,Kayali,Unisex
KHADLAJ ,"35,000","Fragrance Notes:
• Top: Bergamot 🍋, Rose 🌹
• Heart: Nutmeg 🌰, Jasmine 🌸, Amber 🧡
• Base: Oud 🪵, Sandalwood 🪵, Patchouli 🌿, Musk 🐚
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKHADLAJ_.jpg?alt=media&token=2740ef76-b04a-4216-adb4-4f41c4b83af6,Khadlaj,Female
KHAIR ,"27,000","Fragrance Notes:
• Top: Bergamot 🍋, Citrus 🌊
• Heart: Jasmine 🌼, Rose 🌹, Oudh 🪵
• Base: Vanilla 🍦, Sandalwood 🪵, Amber 🧡

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKHAIR_.jpg?alt=media&token=f442fcfa-d609-4348-9a70-065d5581cac2,Paris Corner,Unisex
KHAIR CONFECTION,"27,000","Fragrance Notes:
• Top: Pear 🍐, Whipped Cream 🍨
• Heart: Vanilla Candy 🍬
• Base: Musk 🐚 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKHAIR%20CONFECTION.jpg?alt=media&token=72835b47-f94f-465d-8596-cd57f58e2d02,Paris Corner,Female
KHAIR FELICITY ,"27,000","Fragrance Notes:
• Top: Bergamot 🍋, Sweet Spices 🌰
• Heart: White Florals 🌸, Soft Creamy Accents 🧁
• Base: Vanilla 🍦, Musk 🐚, Tonka Bean 🌰",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKHAIR%20FELICITY_.jpg?alt=media&token=3efad771-39e4-4f5d-8292-a7cc3f4de8af,Paris Corner,Unisex
KHAIR FUSION,"27,000","Fragrance Notes:
• Top: Litchi 🍒, Red Apple 🍎, Blackcurrant 🍇, Lemon 🍋
• Heart: Jasmine Sambac 🌸, Taif Rose 🌹, Violet 💜, Pansy 🌺
• Base: Sandalwood 🌲, Cedarwood 🪵, Vanilla 🍦, Musk 🕊️
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKHAIR%20FUSION.jpg?alt=media&token=f0d911fa-f750-445e-9920-b0371d905428,Khair,Unisex
KHAIR PISTACHIO,"27,000","Fragrance Notes:
• Top: Bergamot 🍋, Pistachio Gelato, Hazelnut 🌰, Sweet Rum 🥃, Cardamom 🌿 
• Heart: Raspberry 🍇, Pear 🍐, White Peony, Jasmine 🌼, Geranium 🌸 
• Base: Whipped Cream 🍨, Marshmallow, Cotton Candy 🍬, Turkish Delight, Cocoa 🍫, Cedarwood 🪵, Sandalwood 🪵, Tonka Bean 🌰",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKHAIR%20PISTACHIO.jpg?alt=media&token=4ac44ee8-51fa-49fc-b1bb-efa3a3b81356,Paris Corner,Unisex
KHALID NICHE EMARATI ,"70,000","Fragrance Notes:
• Top: Saffron 🧂, Bergamot 🍋
• Heart: Rose 🌹, Patchouli 🌿
• Base: Oud 🪵, Amber 🧡, Musk",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKHALID%20NICHE%20EMARATI_.jpg?alt=media&token=97ca0088-7ffb-4b95-8171-b07d52f4407a,Lattafa,Unisex
KHAMRAH LATTAFA ,"45,000","Fragrance Notes:
• Top: Cinnamon 🧂, Nutmeg 🌰, Bergamot 🍋
• Heart: Praline 🍬, Dates 🍑, Tuberose 🌼, Mahonial
• Base: Vanilla 🍦, Tonka Bean 🌰, Myrrh 🌿, Amberwood 🌲, Benzoin 🌳, Akigalawood 🪵 
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKHAMRAH%20LATTAFA_.jpg?alt=media&token=a9fad06e-199f-4d93-859f-c755ae807e4b,lattafa,unisex
KHAMRAH LATTAFA QAWHA,"45,000","Fragrance Notes:
• Top: Cinnamon 🧂, Cardamom 🌿, Ginger 🌶️
• Heart: Praline 🍬, Candied Fruits 🍭, White Flowers 🌼
• Base: Coffee ☕, Vanilla 🍦, Tonka Bean, Benzoin 🌳, Musk 🕊️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKHAMRAH%20LATTAFA%20QAWHA.jpg?alt=media&token=0b6db055-c0d1-46ec-8e5c-8a7c68c6259c,Lattafa,Unisex
KHANJAR,"35,000","Fragrance Notes:
• Top: Saffron 🧂, Lavender 🌸, Bergamot 🍋, Mandarin 🍊,
• Heart: Cedar 🌲, Orris 🌸, Rose 🌹, Geranium 🌸,
• Base: Oud 🪵, Leather 🧥, Ambergris 🐚, Praline 🌰, Cedarwood 🪵, Sandalwood 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKHANJAR.png?alt=media&token=39e9b828-f1e9-4dca-b226-33d7f7ebd23f,Lattafa,Unisex
KYRIAZ,"13,000","Fragrance Notes:
• Top: Grapefruit 🍊, Bergamot 🍋, Lemon 🍋, Caraway (spice)
• Heart: Pine 🌲, Sandalwood 🪵, Patchouli 🌿, Cyclamen/possibly Rose 🌹",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FKYRIAZ.jpg?alt=media&token=802e5e43-0d21-4bd7-a283-db0fb5297d67,Remy Latour,Male
L'HOMME IDEAL,,"Fragrance Notes:
• Top: Lemon 🍋, Almond 🌰
• Heart: Rose 🌹, Tonka Bean 🌰, Orange Blossom 🌼
• Base: Leather 🧥, Cedar 🪵, Sandalwood 🪵, Vetiver 🌾, Cedar 🪵
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FL_HOMME%20IDEAL.jpg?alt=media&token=f00d9aab-4fc3-487b-8249-9e59e7633c48,Guerlain,Male
LA AFRICAN DRUMMER LATTAFA ,"45,000","Fragrance Notes:
• Top: Black Currant 🍇, Apple 🍏, Pineapple 🍍
• Heart: Rose 🌹, Jasmine 🌸
• Base: Musk, Vanilla 🍦, Patchouli 🌿, Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLA%20AFRICAN%20DRUMMER%20LATTAFA_.png?alt=media&token=252f70db-272e-4719-be75-4029fdd271f5,Lattafa,Unisex
LAMSAT HARIR ,"20,000","Fragrance Notes:
• Top: Grape 🍇, Black Currant 🍇
• Heart: Tuberose 🌼, Jasmine 🌸, Heliotrope 🌿
• Base: Patchouli 🌿, Cedar 🌲, Musk 🕊️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLAMSAT%20HARIR_.jpg?alt=media&token=592103a1-07f7-4d10-8dc5-2175afbf9ee3,LAMSAT HARIR ,Female
LAMSAT HARIR GOLD ,"20,000","Fragrance Notes:
• Top: Blackcurrant 🍇, Caviar Lemon 🍋
• Heart: Orange Blossom 🌼, Osmanthus 🌸
• Base: Patchouli 🌿, Toffee 🍬, Cashmere Wood 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLAMSAT%20HARIR%20GOLD_.jpg?alt=media&token=dbb09219-c810-4f82-a86d-d14eb07f8465,Arabiyat  Prestige,Female
LEEN LATTAFA ,,"Fragrance Notes:
• Top: Turmeric 🌿, Bergamot 🍋, Pink Pepper 🌶️, Ginger 🌿
• Heart: Mango 🥭, Jasmine 🌸, Tuberose 🌼, Black Pepper 🌶️, Osmanthus 🌼
• Base: Sandalwood 🌲, Musk 🕊️, Incense 🌫️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLEEN%20LATTAFA_.png?alt=media&token=9eab4839-5fb2-4515-abd8-428cb36c060e,Lattafa,unisex
LEEN LATTAFA PRIDE ,,"Fragrance Notes:
• Top: Bergamot 🍋, Orange 🍊, Pink Pepper 🌶️
• Heart: Jasmine 🌸, Tuberose 🌼
• Base: Amber 🧡, Musk, Vanilla 🍦

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLEEN%20LATTAFA%20PRIDE_.png?alt=media&token=f3a157c8-67eb-4c1b-a1a6-ca3eb269bcd1,Lattafa,Unisex
LIAL MALEKI LATTAFA ,,"Fragrance Notes:
• Top: Bergamot 🍋, Apple 🍏, Cinnamon 🌰
• Heart: Rose 🌹, Lavender 💜, Saffron 🧂
• Base: Oud 🪵, Amber 🧡, Musk 🐚, Patchouli 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLIAL%20MALEKI%20LATTAFA_.png?alt=media&token=b6ec16e5-b98f-4832-b753-81597cfa1195,Lattafa,Unisex
LIAM ,"35,000","Fragrance Notes:
• Top: Cardamom 🌰, Fig 🍈, Black Tea 🍵
• Heart: Iris 🌸, Vetiver 🌾, Labdanum 🌿
• Base: Vanilla 🍦, Sandalwood 🌲, Tonka 🌰, Patchouli 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLIAM_.jpg?alt=media&token=501988db-2748-4fae-a472-a4d7dcce6f34,Lattafa,Uniex
LIAM LATTAFA ,"35,000","Fragrance Notes:
• Top: Cardamom, Fig, Black Tea ☕
• Heart: Iris, Vetiver, Labdanum
• Base: Vanilla, Sandalwood, Tonka, Patchouli 🌿 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLIAM%20LATTAFA_.jpg?alt=media&token=23f11b71-c5bb-4220-ada3-74794a208c38,Lattafa,Unisex
LIAM LATTAFA BLUE SHINE,"35,000","Fragrance Notes:
• Top: Bergamot 🍋, Rosemary 🌿, Pepper 🌶️
• Heart: Violet 💜, Marine Notes 🌊
• Base: Patchouli 🌿, Amber 🧡, Musk 🕊️
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLIAM%20LATTAFA%20BLUE%20SHINE.png?alt=media&token=e802a66a-9791-43e6-bca7-f90d37af557d,Lattafa,Unisex
LIQUID BRUN,"60,000","Fragrance Notes:
• Top: Fizzy Grapes 🍇, slight boozy nuance
• Heart: Praline 🍬, Vanilla 🍦, Ambroxan 🐚
• Base: Soft Musk 🐚, Warm Woods 🪵
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLIQUID%20BRUN.jpg?alt=media&token=e7466dbd-a4e2-4bbc-bac4-2ed6886d674a,French Avenue,Male
LONG KISS GOODNIGHT,,"Fragrance Notes:
• Top: Pink Saffron 🧂, Passion Fruit 🍈, Coffee Beans ☕
• Heart: Centifolia Rose 🌹, Pink Peony 🌸, Frankincense 🌫️
• Base: Oud 🪵, Amber 🧡, Vanilla Bean 🍦",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLONG%20KISS%20GOODNIGH_.jpg?alt=media&token=9d4bd43e-fcba-48f5-b718-20158e85e915,LONG KISS GOODNIGHT,Unisex
LOVE AFFECTION,"55,000","Fragrance Notes:
• Top: Red Fruits 🍓, Apple 🍏
• Heart: Jasmine 🌸, Rose 🌹
• Base: Caramel 🍬, Vanilla 🍦, Musk, Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLOVE%20AFFECTION.jpg?alt=media&token=25433769-6350-4532-b54e-c3c972242d13,Lattafa,Unisex
LOVE YOU LOTUS ,"13,500","Fragrance Notes:
• Top & Heart: Exotic Fruits 🍍, Citrus 🍊, White/Pink Florals 🌸
• Base: Creamy Vanilla 🍦

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLOVE%20YOU%20LOTUS_.jpg?alt=media&token=014cf158-59a0-48ef-8167-9a207c1a3690,Cration Lamis,Female
LUJAIN ,,"Fragrance Notes:
• Top: Bergamot 🍋, Pink Pepper 🌶️
• Heart: Jasmine 🌼, Rose 🌹, Ylang-Ylang 🌺
• Base: Vanilla 🍦, Musk 🐚, Amber 🧡

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FLUJAIN_.png?alt=media&token=aa7c6eba-2ae6-45f3-9a16-efecd0a78b31,Lattafa,Unisex
MAAHIR LATTAFA ,"45,000","Fragrance Notes:
• Top: Red Berries 🍓, Peach 🍑, Apple 🍏
• Heart: Jasmine 🌼, Peony 🌸
• Base: Sandalwood 🪵, Musk, Vanilla 🍦

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMAAHIR%20LATTAFA_.jpg?alt=media&token=b158f902-8119-4da2-8444-7ef6167abe23,Lattafa,Unisex
MAAHIR LEGACY ,"45,000","Fragrance Notes:
• Top: Cinnamon 🌰, Nutmeg 🌰, Saffron 🧂
• Heart: Rose 🌹, Oud 🪵, Amber 🧡
• Base: Vanilla 🍦, Leather 🧥, Patchouli 🌿

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMAAHIR%20LEGACY_.jpg?alt=media&token=49c817cc-258a-4983-bc42-5741a896b16b,Lattafa,Male
MAAHIR LEGACY BLACK EDITION,"45,000","Fragrance Notes:
• Top: Black Pepper 🌶️, Pink Pepper 🌶️, Saffron 🧂
• Heart: Labdanum 🌿, Rhubarb 🌱, Kyara Incense 🕯️, Myrrh 🕯️, Amber 🧡, Vanilla 🍦
• Base: Leather 🧥, Cedar 🪵, Patchouli 🌿, Guaiac Wood 🪵, Musk, Smoke 🔥",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMAAHIR%20LEGACY%20BLACK%20EDITION.jpg?alt=media&token=6f3e373f-b116-4b85-8ada-00ef22093769,Lattafa,Unisex
MADAME ,"15,000","Fragrance Notes:
• Top: Orange 🍊, Peach 🍑
• Heart: Rose 🌹, Jasmine 🌼
• Base: Amber 🧡, Vanilla 🍦, Musk 🐚

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMADAME_.jpg?alt=media&token=e80907aa-dbdd-4406-8a9d-496e19045e2b,Chanel,Female
MAHER THE SPIRIT OF AFRICA ,"32,000","Fragrance Notes:
• Top: Pink Grapefruit 🍊, Blackcurrant 🍇, Raspberry 🍇, Wild Strawberry 🍓
• Heart: Rose 🌹, Violet 💜
• Base: Vanilla 🍦, Musk 🕊️ ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMAHER%20THE%20SPIRIT%20OF%20AFRICA_.jpg?alt=media&token=7b135f25-b73d-4bb2-85d0-12dc63cd452b,Imperio ,Female
MAJESTY ,"20,000","Fragrance Notes:
• Top: Lemon 🍋, Mandarin 🍊
• Heart: Rose 🌹, Cardamom 🌰
• Base: Amber 🧡, Musk 🐚, Vanilla 🍦

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMAJESTY_.jpg?alt=media&token=420f0a4a-b146-43e4-8245-8304ecc62e56,Majesty,Unisex
MAJESTY INTENSE ,"20,000","Fragrance Notes:
• Top: Bergamot 🍋, Citronella 🌿
• Heart: Davana 🌿, Lavender 💜, Rosemary 🌿
• Base: Oud 🪵, Sandalwood 🌲, Vanilla 🍦, Amberwood 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMAJESTY%20INTENSE_.jpg?alt=media&token=4dc40aa2-20e8-4b23-9530-87e46bb07842,Essencia,Unisex
MALEK THE SPIRIT OF AFRICA ,"32,000","Fragrance Notes:
• Top: Bergamot 🍋
• Heart: –
• Base: Vanilla 🍦, Oud 🪵

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMALEK%20THE%20SPIRIT%20OF%20AFRICA_.jpg?alt=media&token=6be85682-ddc4-497d-be06-405f97aaefdf,Imperio ,Unisex
MANGO PUNCH ,"32,000","Fragrance Notes:
• Top: Mango 🥭, Pineapple 🍍, Blackberry 🍇, Citrus Accord 🍋 
• Heart: Jasmine 🌸, Lotus 🌸, Gardenia 🌼, Iris 🌸, Orris 🌿
• Base: Vanilla 🍦, Patchouli 🌿, Musk 🐚, Icing Sugar Accord",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMANGO%20PUNCH_.jpg?alt=media&token=e0e31e57-aa10-4a38-acd3-daae2c6f9174,Paris Corner,Unisex
MARWA AMBER OUD ELIXIR ,"25,000","Fragrance Notes:
• Top: Bergamot 🍋, Grapefruit 🍊, Pepper 🌶️
• Heart: Apple 🍎, Leather 🧥, Patchouli 🌿
• Base: Tonka Bean 🌰, Ambergris 🐚, Oakmoss 🌲 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMARWA%20AMBER%20OUD%20ELIXIR_.jpg?alt=media&token=af9a1c86-2335-48c1-95b4-62c29bfb2955,Mahabub,Unisex
MARWA AMBER OUD MIDNIGHT ,"25,000","Fragrance Notes:
• Top: Orange 🍊, Lemon 🍋, Bergamot 🍋
• Heart: Cedarwood 🌲, Sandalwood 🌲, Sweet Accord 🍬
• Base: Musk 🕊️, Amber 🧡 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMARWA%20AMBER%20OUD%20MIDNIGHT_.jpg?alt=media&token=9a59c227-089a-4642-bdb7-8ae0e16df475,Marwa,Unisex
MARWA AMBER OUD ROUGE,"25,000","Fragrance Notes:
• Top: Rosemary 🌿, Lemon 🍋, Bergamot 🍊 or Saffron 🧂 (variant)
• Heart: Cedar 🌳, Warm Spices 🌶️, Jasmine 🌸
• Base: Amber 🧡, Musk, Woody Resins 🪵 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMARWA%20AMBER%20OUD%20ROUGE.jpg?alt=media&token=81c84ba4-ba3a-46a0-bf54-f98ae7433c76,Al Haramain,Unisex
MASA LATTAFA ,,"Fragrance Notes:
• Top: Mango 🥭, Saffron 🧂, Lemon 🍋, Pink Pepper 🌶️
• Heart: Violet Leaf 💜, Ginger 🌿, Osmanthus 🌼, Orange Blossom 🌼
• Base: Mineral Accord ⚪, Suede 🧥, Patchouli 🌿, Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMASA%20LATTAFA_.png?alt=media&token=272fb246-3b38-4018-af28-91157284d433,Lattafa,Unisex
MASA LATTAFA PRIDE ,"75,000","Fragrance Notes:
• Top: Lemon 🍋, Bergamot 🍊, Green Notes 🌿
• Heart: Jasmine 🌼, Orange Blossom 🌸, Lily of the Valley 🌺
• Base: Amber 🧡, Musk 🐚, Cedarwood 🪵

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMASA%20LATTAFA%20PRIDE_.png?alt=media&token=909e7105-3295-416e-93c4-3af03785ba01,Lattafa,Unisex
MATELOT ,"22,000","Fragrance Notes:
• Top: Aquatic Notes 💧, Lemon 🍋
• Heart: Geranium 🌸, Lavender 💜
• Base: Musk 🐚, Amber 🧡, Cedarwood 🪵
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMATELOT_.jpg?alt=media&token=5cfa43f3-b227-4016-91d5-0ff4d4b5d4be,Matelot,Male
